index,Scientific_Name,Common_Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
293,Acridotheres tristis,Common Myna,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5709,18-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
294,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,18-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
295,Acridotheres tristis,Common Myna,"Mehrun LakeJalgaon, Maharashtra, IN (20.983, 75.561)",20.9826,75.5615,19-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
296,Acridotheres tristis,Common Myna,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.02, 75.572)",21.0201,75.5723,19-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
297,Acridotheres tristis,Common Myna,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.02, 75.572)",21.0201,75.5723,19-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
298,Acridotheres tristis,Common Myna,"Mehrun LakeJalgaon, Maharashtra, IN (20.983, 75.561)",20.9826,75.5615,20-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
299,Acridotheres tristis,Common Myna,"Mehrun LakeJalgaon, Maharashtra, IN (20.983, 75.561)",20.9826,75.5615,20-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
300,Acridotheres tristis,Common Myna,"Shivaji Nagar Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0213,75.5661,20-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
301,Acridotheres tristis,Common Myna,"Shivaji Nagar Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0213,75.5661,20-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
302,Acridotheres tristis,Common Myna,"Shivaji  Nagar  Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0212,75.566,12-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
303,Acridotheres tristis,Common Myna,"Shivaji  Nagar  Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0212,75.566,10-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
304,Acridotheres tristis,Common Myna,"Shivaji  Nagar  Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0212,75.566,10-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
305,Acridotheres tristis,Common Myna,"Shivaji  Nagar  Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0212,75.566,10-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
306,Acridotheres tristis,Common Myna,"Shivaji  Nagar  Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0212,75.566,10-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
307,Acridotheres tristis,Common Myna,"Shivaji  Nagar  Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0212,75.566,10-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
308,Acridotheres tristis,Common Myna,"Shivaji  Nagar  Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0212,75.566,10-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
309,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.025, 75.566)",21.0249,75.5665,9-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
310,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,9-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
311,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,9-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
312,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,9-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
313,Acridotheres tristis,Common Myna,Tarabai park,16.718,74.239,22-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
314,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,5-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
315,Acridotheres tristis,Common Myna,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.03, 75.571)",21.0299,75.5713,4-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
316,Acridotheres tristis,Common Myna,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.03, 75.571)",21.0299,75.5713,4-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
317,Acridotheres tristis,Common Myna,"Nandan Van Colony Bhusawal, Maharashtra, IN (21.042, 75.776)",21.0418,75.7756,3-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
318,Acridotheres tristis,Common Myna,"Bahula Dam , Backwater,Pachora Road, Goradkhede Bk., Maharashtra, IN (20.676, 75.401)",20.6759,75.4014,2-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
319,Acridotheres tristis,Common Myna,"Kannad, Maharashtra, IN (20.257, 75.132)",20.2574,75.1322,31-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
320,Acridotheres tristis,Common Myna,"Kannad, Maharashtra, IN (20.257, 75.132)",20.2574,75.1322,31-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
321,Acridotheres tristis,Common Myna,"Ghat Road, Kodgaon, Maharashtra, IN (20.439, 75.028)",20.4387,75.0279,31-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
322,Acridotheres tristis,Common Myna,"Ghat Road, Kodgaon, Maharashtra, IN (20.439, 75.028)",20.4387,75.0279,31-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
323,Acridotheres tristis,Common Myna,"Ghat Road, Kodgaon, Maharashtra, IN (20.439, 75.028)",20.4387,75.0279,31-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
324,Acridotheres tristis,Common Myna,"Kandari, Bhusawal, Maharashtra, IN (21.063, 75.809)",21.0628,75.8091,4-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
325,Acridotheres tristis,Common Myna,"Kandari, Bhusawal, Maharashtra, IN (21.063, 75.809)",21.0628,75.8091,4-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
326,Acridotheres tristis,Common Myna,"Kandari, Bhusawal, Maharashtra, IN (21.063, 75.809)",21.0628,75.8091,4-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
327,Acridotheres tristis,Common Myna,"Kandari, Bhusawal, Maharashtra, IN (21.063, 75.809)",21.0628,75.8091,4-Sep-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
328,Acridotheres tristis,Common Myna,"Nandan Van Colony Bhusawal, Maharashtra, IN (21.042, 75.776)",21.0418,75.7756,26-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
329,Acridotheres tristis,Common Myna,"Nandan Van Colony Bhusawal, Maharashtra, IN (21.042, 75.776)",21.0418,75.7756,25-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
330,Acridotheres tristis,Common Myna,"Nandan Van Colony Bhusawal, Maharashtra, IN (21.042, 75.776)",21.0418,75.7756,25-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
331,Acridotheres tristis,Common Myna,"Nandan Van Colony Bhusawal, Maharashtra, IN (21.042, 75.776)",21.0418,75.7756,25-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
332,Acridotheres tristis,Common Myna,"Nandan Van Colony Bhusawal, Maharashtra, IN (21.042, 75.776)",21.0418,75.7756,25-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
333,Acridotheres tristis,Common Myna,"Pashan Lake, Pune",18.5318,73.7854,6-Dec-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
334,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharji Uddan  Jalgaon, Maharashtra, IN (21.017, 75.567)",21.0173,75.5668,19-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
335,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharji Uddan  Jalgaon, Maharashtra, IN (21.017, 75.567)",21.0173,75.5668,19-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
336,Acridotheres tristis,Common Myna,"Shivaji  Nagar  Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0212,75.566,19-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
337,Acridotheres tristis,Common Myna,"Shivaji  Nagar  Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0212,75.566,18-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
338,Acridotheres tristis,Common Myna,Kapol Garden,19.21,72.8427,17-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
339,Acridotheres tristis,Common Myna,"Sahakar Nagar, Nagpur",21.1443,79.0587,7-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
340,Acridotheres tristis,Common Myna,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,12-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
341,Acridotheres tristis,Common Myna,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.026, 75.572)",21.0255,75.5722,12-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
342,Acridotheres tristis,Common Myna,"Shivaji  Nagar  Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0212,75.566,11-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
343,Acridotheres tristis,Common Myna,"Shivaji  Nagar  Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0212,75.566,11-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
344,Acridotheres tristis,Common Myna,"Shivaji  Nagar  Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0212,75.566,11-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
345,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,10-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
346,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,10-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
347,Acridotheres tristis,Common Myna,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,8-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
348,Acridotheres tristis,Common Myna,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,8-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
349,Acridotheres tristis,Common Myna,"Kachara Depto Jalgaon, Maharashtra, IN (21.032, 75.564)",21.0318,75.5639,7-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
350,Acridotheres tristis,Common Myna,"Kachara Depto Jalgaon, Maharashtra, IN (21.032, 75.564)",21.0318,75.5639,7-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
351,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,6-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
352,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,6-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
353,Acridotheres tristis,Common Myna,"Shivaji Nagar,Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0214,75.5661,6-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
354,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,4-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
355,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,4-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
356,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,4-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
357,Acridotheres tristis,Common Myna,"Kanalada Road, Jalgaon, Maharashtra, IN (21.021, 75.564)",21.0207,75.5636,5-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
358,Acridotheres tristis,Common Myna,"Kanalada Road, Jalgaon, Maharashtra, IN (21.021, 75.564)",21.0207,75.5636,5-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
359,Acridotheres tristis,Common Myna,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,4-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
360,Acridotheres tristis,Common Myna,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.022, 75.572)",21.0217,75.5723,4-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
361,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,3-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
362,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,3-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
363,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,3-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
364,Acridotheres tristis,Common Myna,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,1-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
365,Acridotheres tristis,Common Myna,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,1-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
366,Acridotheres tristis,Common Myna,Home,19.1408,72.8633,2-Aug-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
367,Acridotheres tristis,Common Myna,"Mamurabad Road Jalgaon, Maharashtra, IN (21.023, 75.568)",21.023,75.5681,31-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
368,Acridotheres tristis,Common Myna,"Mamurabad Road Jalgaon, Maharashtra, IN (21.023, 75.568)",21.023,75.5681,31-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
369,Acridotheres tristis,Common Myna,"Mamurabad Road Jalgaon, Maharashtra, IN (21.023, 75.568)",21.023,75.5681,31-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
370,Acridotheres tristis,Common Myna,"Mamurabad Road Jalgaon, Maharashtra, IN (21.023, 75.568)",21.023,75.5681,31-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
371,Acridotheres tristis,Common Myna,"Mamurabad Road Jalgaon, Maharashtra, IN (21.023, 75.568)",21.023,75.5681,31-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
372,Acridotheres tristis,Common Myna,"Mamurabad Road Jalgaon, Maharashtra, IN (21.023, 75.568)",21.023,75.5681,31-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
373,Acridotheres tristis,Common Myna,"Mamurabad Road Jalgaon, Maharashtra, IN (21.023, 75.568)",21.023,75.5681,31-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
374,Acridotheres tristis,Common Myna,"Mamurabad Road Jalgaon, Maharashtra, IN (21.023, 75.568)",21.023,75.5681,29-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
375,Acridotheres tristis,Common Myna,"Mamurabad Road Jalgaon, Maharashtra, IN (21.023, 75.568)",21.023,75.5681,29-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
376,Acridotheres tristis,Common Myna,"Mamurabad Road Jalgaon, Maharashtra, IN (21.023, 75.568)",21.023,75.5681,29-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
377,Acridotheres tristis,Common Myna,"Mamurabad Road Jalgaon, Maharashtra, IN (21.023, 75.568)",21.023,75.5681,29-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
378,Acridotheres tristis,Common Myna,"Mamurabad Road Jalgaon, Maharashtra, IN (21.023, 75.568)",21.023,75.5681,29-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
379,Acridotheres tristis,Common Myna,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5708,28-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
380,Acridotheres tristis,Common Myna,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5708,28-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
381,Acridotheres tristis,Common Myna,"Mamurabad Road Jalgaon, Maharashtra, IN (21.023, 75.568)",21.023,75.5681,28-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
382,Acridotheres tristis,Common Myna,"Mamurabad Road Jalgaon, Maharashtra, IN (21.023, 75.568)",21.023,75.5681,28-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
383,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,27-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
384,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,27-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
385,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,27-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
386,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,25-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
387,Acridotheres tristis,Common Myna,"Old Mamurabad Road, Jalgaon, Maharashtra, IN (21.017, 75.573)",21.0168,75.5725,24-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
388,Acridotheres tristis,Common Myna,"Old Mamurabad Road, Jalgaon, Maharashtra, IN (21.017, 75.573)",21.0168,75.5725,24-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
389,Acridotheres tristis,Common Myna,"Old Mamurabad Road, Jalgaon, Maharashtra, IN (21.017, 75.573)",21.0168,75.5725,24-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
390,Acridotheres tristis,Common Myna,"Old Mamurabad Road, Jalgaon, Maharashtra, IN (21.017, 75.573)",21.0168,75.5725,23-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
391,Acridotheres tristis,Common Myna,"Shivaji Nagar Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0213,75.5661,22-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
392,Acridotheres tristis,Common Myna,"Mehrun Lake Jalgaon, Maharashtra, IN (20.978, 75.562)",20.9775,75.5623,21-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
393,Acridotheres tristis,Common Myna,"Shirsoli P.B., Maharashtra, IN (20.932, 75.541)",20.9324,75.5414,21-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
394,Acridotheres tristis,Common Myna,"Shirsoli P.B., Maharashtra, IN (20.932, 75.541)",20.9324,75.5414,21-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
395,Acridotheres tristis,Common Myna,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.02, 75.572)",21.0201,75.5723,21-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
396,Acridotheres tristis,Common Myna,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.02, 75.572)",21.0201,75.5723,21-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
397,Acridotheres tristis,Common Myna,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5708,18-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
398,Acridotheres tristis,Common Myna,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5708,18-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
399,Acridotheres tristis,Common Myna,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5708,18-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
400,Acridotheres tristis,Common Myna,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,18-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
401,Acridotheres tristis,Common Myna,"Mamurabad Road, Jalgaon, Maharashtra, IN (21.023, 75.572)",21.0225,75.5723,17-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
402,Acridotheres tristis,Common Myna,"Kashibai Ukhaji School,Jalgaon, Maharashtra, IN (21.009, 75.579)",21.0092,75.5786,17-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
403,Acridotheres tristis,Common Myna,"Kashibai Ukhaji School,Jalgaon, Maharashtra, IN (21.009, 75.579)",21.0092,75.5786,17-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
404,Acridotheres tristis,Common Myna,"Kashibai Ukhaji School,Jalgaon, Maharashtra, IN (21.009, 75.579)",21.0092,75.5786,17-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
405,Acridotheres tristis,Common Myna,"Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0213,75.5658,17-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
406,Acridotheres tristis,Common Myna,"Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0213,75.5658,17-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
407,Acridotheres tristis,Common Myna,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5708,14-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
408,Acridotheres tristis,Common Myna,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5708,14-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
409,Acridotheres tristis,Common Myna,"Mamurabad Road, Maharashtra, IN (21.034, 75.571)",21.0337,75.5708,14-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
410,Acridotheres tristis,Common Myna,Kapol Garden,19.21,72.8427,22-Mar-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
411,Acridotheres tristis,Common Myna,"Shivaji Nagar Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0213,75.5661,12-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
412,Acridotheres tristis,Common Myna,"Shivaji Nagar Jalgaon, Maharashtra, IN (21.021, 75.566)",21.0213,75.5661,12-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
413,Acridotheres tristis,Common Myna,Thakur village,19.2121,72.8716,11-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
414,Acridotheres tristis,Common Myna,"Kalpana Padma Tower, 5th Road, Chembur, Mumbai, India",19.0544,72.9015,7-Nov-2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
415,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,8-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
416,Acridotheres tristis,Common Myna,"Old Mamurabad Road, Jalgaon, Maharashtra, IN (21.017, 75.573)",21.0168,75.5725,6-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
417,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,6-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
418,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,6-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
419,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,6-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
420,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,3-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
421,Acridotheres tristis,Common Myna,"Paradise Society, Raheja Vihar, Mumbai IN-Maharashtra 19.11841, 72.89590",19.1184,72.8959,5-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
422,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,2-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
423,Acridotheres tristis,Common Myna,"Shyama Prasaad Mukharrji Udyan Old Mamurabad Road to MG Road, Jalgaon, Maharashtra, IN (21.017, 75.566)",21.0169,75.5662,2-Jul-2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
